holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
,285.58,0.0,0.0,90,Clouds,overcast clouds,2014-04-19 12:00:00,high
,287.42,0.0,0.0,75,Clouds,broken clouds,2014-04-19 13:00:00,high
,289.56,0.0,0.0,75,Clouds,broken clouds,2014-04-19 14:00:00,high
,291.01,0.0,0.0,75,Clouds,broken clouds,2014-04-19 15:00:00,high
,291.29,0.38,0.0,90,Rain,light rain,2014-04-19 16:00:00,high
,290.7,0.72,0.0,90,Rain,light rain,2014-04-19 17:00:00,high
,289.13,0.92,0.0,90,Rain,light rain,2014-04-19 18:00:00,high
,288.39,1.2,0.0,75,Rain,moderate rain,2014-04-19 19:00:00,high
,287.59,0.47,0.0,75,Rain,light rain,2014-04-19 20:00:00,high
,286.55,0.34,0.0,90,Rain,light rain,2014-04-19 21:00:00,high
,285.71,0.8,0.0,90,Rain,light rain,2014-04-19 22:00:00,high
,285.28,0.78,0.0,90,Rain,light rain,2014-04-19 23:00:00,medium
,284.66,0.84,0.0,90,Rain,light rain,2014-04-20 00:00:00,medium
,284.54,0.88,0.0,90,Rain,light rain,2014-04-20 01:00:00,low
,282.15,0.0,0.0,90,Clouds,overcast clouds,2014-04-20 02:00:00,low
,282.87,0.25,0.0,90,Rain,light rain,2014-04-20 03:00:00,low
,282.87,0.25,0.0,90,Rain,light rain,2014-04-20 04:00:00,low
,282.59,0.0,0.0,90,Clouds,overcast clouds,2014-04-20 05:00:00,low
,281.65,0.0,0.0,90,Clouds,overcast clouds,2014-04-20 06:00:00,low
,281.63,0.25,0.0,40,Rain,light rain,2014-04-20 07:00:00,medium
,282.86,0.25,0.0,40,Rain,light rain,2014-04-20 08:00:00,medium
,283.87,0.0,0.0,0,Clear,sky is clear,2014-04-20 09:00:00,high
,294.15,0.0,0.0,40,Clouds,scattered clouds,2014-04-20 12:00:00,high
,294.49,0.0,0.0,40,Clouds,scattered clouds,2014-04-20 13:00:00,high
,295.22,0.0,0.0,40,Clouds,scattered clouds,2014-04-20 14:00:00,high
,296.26,0.0,0.0,40,Clouds,scattered clouds,2014-04-20 15:00:00,high
,296.59,0.0,0.0,40,Clouds,scattered clouds,2014-04-20 16:00:00,high
,296.62,0.0,0.0,20,Clouds,few clouds,2014-04-20 17:00:00,high
,296.15,0.0,0.0,20,Clouds,few clouds,2014-04-20 18:00:00,high
,295.09,0.0,0.0,20,Clouds,few clouds,2014-04-20 19:00:00,high
,292.54,0.0,0.0,20,Clouds,few clouds,2014-04-20 20:00:00,high
,290.02,0.0,0.0,20,Clouds,few clouds,2014-04-20 21:00:00,high
,289.4,0.0,0.0,75,Clouds,broken clouds,2014-04-20 22:00:00,medium
,288.43,0.0,0.0,75,Clouds,broken clouds,2014-04-20 23:00:00,medium
,287.87,0.0,0.0,40,Clouds,scattered clouds,2014-04-21 00:00:00,low
,287.21,0.0,0.0,90,Clouds,overcast clouds,2014-04-21 01:00:00,low
,287.15,0.38,0.0,90,Rain,light rain,2014-04-21 02:00:00,low
,286.89,0.64,0.0,90,Rain,light rain,2014-04-21 03:00:00,low
,286.84,0.66,0.0,90,Rain,light rain,2014-04-21 04:00:00,medium
,286.74,0.88,0.0,90,Rain,light rain,2014-04-21 05:00:00,high
,286.77,0.6,0.0,75,Rain,light rain,2014-04-21 06:00:00,high
,286.3,0.32,0.0,40,Rain,light rain,2014-04-21 07:00:00,high
,286.68,0.0,0.0,75,Clouds,broken clouds,2014-04-21 08:00:00,high
,288.0,0.34,0.0,75,Rain,light rain,2014-04-21 09:00:00,high
,289.39,0.25,0.0,90,Rain,light rain,2014-04-21 10:00:00,high
,291.24,0.0,0.0,40,Clouds,scattered clouds,2014-04-21 11:00:00,high
,292.54,0.25,0.0,40,Rain,light rain,2014-04-21 12:00:00,high
,292.92,0.25,0.0,20,Rain,light rain,2014-04-21 13:00:00,high
,292.72,0.0,0.0,20,Clouds,few clouds,2014-04-21 14:00:00,high
,292.36,0.0,0.0,20,Clouds,few clouds,2014-04-21 15:00:00,high
,292.03,0.0,0.0,20,Clouds,few clouds,2014-04-21 15:00:00,high
,291.41,0.0,0.0,20,Clouds,few clouds,2014-04-21 16:00:00,high
,290.51,0.0,0.0,1,Clear,sky is clear,2014-04-21 16:00:00,high
,289.96,0.0,0.0,1,Clear,sky is clear,2014-04-21 17:00:00,high
,288.63,0.0,0.0,1,Clear,sky is clear,2014-04-21 18:00:00,high
,287.82,0.0,0.0,1,Clear,sky is clear,2014-04-21 19:00:00,high
,286.09,0.0,0.0,1,Clear,sky is clear,2014-04-21 20:00:00,high
,284.47,0.0,0.0,1,Clear,sky is clear,2014-04-21 21:00:00,high
,282.89,0.0,0.0,1,Clear,sky is clear,2014-04-21 22:00:00,high
,281.18,0.0,0.0,1,Clear,sky is clear,2014-04-21 23:00:00,medium
,279.88,0.0,0.0,1,Clear,sky is clear,2014-04-22 00:00:00,low
,279.02,0.0,0.0,1,Clear,sky is clear,2014-04-22 01:00:00,low
,278.33,0.0,0.0,1,Clear,sky is clear,2014-04-22 02:00:00,low
,278.01,0.0,0.0,1,Clear,sky is clear,2014-04-22 03:00:00,low
,277.69,0.0,0.0,1,Clear,sky is clear,2014-04-22 04:00:00,medium
,277.07,0.0,0.0,1,Clear,sky is clear,2014-04-22 05:00:00,high
,275.85,0.0,0.0,1,Clear,sky is clear,2014-04-22 06:00:00,high
,276.12,0.0,0.0,20,Clouds,few clouds,2014-04-22 07:00:00,high
,278.0,0.0,0.0,20,Clouds,few clouds,2014-04-22 08:00:00,high
,279.7,0.0,0.0,20,Clouds,few clouds,2014-04-22 09:00:00,high
,280.89,0.0,0.0,20,Clouds,few clouds,2014-04-22 10:00:00,high
,282.73,0.0,0.0,20,Clouds,few clouds,2014-04-22 11:00:00,high
,283.91,0.0,0.0,20,Clouds,few clouds,2014-04-22 12:00:00,high
,285.47,0.0,0.0,40,Clouds,scattered clouds,2014-04-22 13:00:00,high
,286.23,0.0,0.0,40,Clouds,scattered clouds,2014-04-22 14:00:00,high
,287.0,0.0,0.0,1,Clear,sky is clear,2014-04-22 15:00:00,high
,287.32,0.0,0.0,1,Clear,sky is clear,2014-04-22 16:00:00,high
,287.33,0.0,0.0,40,Clouds,scattered clouds,2014-04-22 17:00:00,high
,287.03,0.0,0.0,40,Clouds,scattered clouds,2014-04-22 18:00:00,high
,286.24,0.0,0.0,75,Clouds,broken clouds,2014-04-22 19:00:00,high
,285.13,0.0,0.0,40,Clouds,scattered clouds,2014-04-22 20:00:00,high
,282.4,0.0,0.0,40,Clouds,scattered clouds,2014-04-22 21:00:00,high
,281.15,0.0,0.0,75,Clouds,broken clouds,2014-04-22 22:00:00,medium
,280.63,0.0,0.0,75,Clouds,broken clouds,2014-04-22 23:00:00,medium
,279.7,0.0,0.0,20,Clouds,few clouds,2014-04-23 00:00:00,low
,279.23,0.0,0.0,20,Clouds,few clouds,2014-04-23 01:00:00,low
,278.95,0.0,0.0,20,Clouds,few clouds,2014-04-23 02:00:00,low
,278.64,0.0,0.0,75,Clouds,broken clouds,2014-04-23 03:00:00,low
,279.01,0.0,0.0,75,Clouds,broken clouds,2014-04-23 04:00:00,medium
,279.27,0.0,0.0,75,Clouds,broken clouds,2014-04-23 05:00:00,high
,279.46,0.0,0.0,90,Clouds,overcast clouds,2014-04-23 06:00:00,high
,279.4,0.0,0.0,90,Clouds,overcast clouds,2014-04-23 07:00:00,high
,279.76,0.0,0.0,90,Clouds,overcast clouds,2014-04-23 08:00:00,high
,280.39,0.0,0.0,90,Clouds,overcast clouds,2014-04-23 09:00:00,high
,280.75,0.0,0.0,90,Clouds,overcast clouds,2014-04-23 10:00:00,high
,281.36,0.0,0.0,90,Clouds,overcast clouds,2014-04-23 11:00:00,high
,281.54,0.0,0.0,90,Clouds,overcast clouds,2014-04-23 12:00:00,high
,280.82,0.62,0.0,90,Rain,light rain,2014-04-23 13:00:00,high
,279.58,0.9,0.0,90,Rain,light rain,2014-04-23 14:00:00,high
,278.59,1.06,0.0,90,Rain,moderate rain,2014-04-23 15:00:00,high
,277.96,0.68,0.0,90,Rain,light rain,2014-04-23 16:00:00,high
,277.91,0.64,0.0,90,Rain,light rain,2014-04-23 17:00:00,high
,278.2,0.43,0.0,90,Rain,light rain,2014-04-23 18:00:00,high
,278.49,0.44,0.0,90,Rain,light rain,2014-04-23 19:00:00,high
,278.59,1.12,0.0,90,Rain,moderate rain,2014-04-23 20:00:00,high
,278.58,1.12,0.0,90,Rain,moderate rain,2014-04-23 21:00:00,high
,278.78,0.89,0.0,90,Rain,light rain,2014-04-23 22:00:00,medium
,278.94,0.25,0.0,90,Rain,light rain,2014-04-23 23:00:00,medium
,279.16,0.25,0.0,90,Rain,light rain,2014-04-24 00:00:00,low
,279.34,0.0,0.0,90,Clouds,overcast clouds,2014-04-24 01:00:00,low
,279.57,0.25,0.0,90,Rain,light rain,2014-04-24 02:00:00,low
,279.54,0.0,0.0,90,Clouds,overcast clouds,2014-04-24 03:00:00,low
,279.2,1.46,0.0,90,Rain,moderate rain,2014-04-24 04:00:00,medium
,278.79,1.22,0.0,90,Rain,moderate rain,2014-04-24 05:00:00,high
,278.46,1.05,0.0,90,Rain,moderate rain,2014-04-24 06:00:00,high
,278.12,1.2,0.0,90,Rain,moderate rain,2014-04-24 07:00:00,high
,277.82,1.71,0.0,90,Rain,moderate rain,2014-04-24 08:00:00,high
,277.87,1.8,0.0,90,Rain,moderate rain,2014-04-24 09:00:00,high
,277.88,2.1,0.0,90,Rain,moderate rain,2014-04-24 10:00:00,high
,277.93,2.22,0.0,90,Rain,moderate rain,2014-04-24 11:00:00,high
,278.02,1.46,0.0,90,Rain,moderate rain,2014-04-24 12:00:00,high
,278.32,0.94,0.0,90,Rain,light rain,2014-04-24 13:00:00,high
,278.61,0.65,0.0,90,Rain,light rain,2014-04-24 14:00:00,high
,278.9,0.47,0.0,90,Rain,light rain,2014-04-24 15:00:00,high
,279.32,0.51,0.0,90,Rain,light rain,2014-04-24 16:00:00,high
,279.51,0.64,0.0,90,Rain,light rain,2014-04-24 17:00:00,high
,279.86,0.25,0.0,90,Rain,light rain,2014-04-24 18:00:00,high
,280.09,0.64,0.0,90,Rain,light rain,2014-04-24 19:00:00,high
,279.89,2.16,0.0,90,Rain,moderate rain,2014-04-24 20:00:00,high
,279.62,0.25,0.0,90,Rain,light rain,2014-04-24 21:00:00,high
,279.07,0.0,0.0,90,Clouds,overcast clouds,2014-04-24 22:00:00,medium
,278.0,0.0,0.0,40,Clouds,scattered clouds,2014-04-24 23:00:00,high
,276.32,0.25,0.0,20,Rain,light rain,2014-04-25 00:00:00,medium
,275.61,0.0,0.0,20,Clouds,few clouds,2014-04-25 01:00:00,low
,275.51,0.0,0.0,1,Clear,sky is clear,2014-04-25 02:00:00,low
,275.55,0.25,0.0,20,Rain,light rain,2014-04-25 03:00:00,low
,275.22,0.25,0.0,20,Rain,light rain,2014-04-25 04:00:00,medium
,274.63,0.0,0.0,20,Clouds,few clouds,2014-04-25 05:00:00,high
,274.79,0.0,0.0,20,Clouds,few clouds,2014-04-25 06:00:00,high
,275.64,0.25,0.0,1,Rain,light rain,2014-04-25 07:00:00,high
,278.56,0.25,0.0,1,Rain,light rain,2014-04-25 08:00:00,high
,280.69,0.38,0.0,1,Rain,light rain,2014-04-25 09:00:00,high
,281.45,0.25,0.0,1,Rain,light rain,2014-04-25 10:00:00,high
,282.49,0.25,0.0,20,Rain,light rain,2014-04-25 11:00:00,high
,283.99,0.25,0.0,40,Rain,light rain,2014-04-25 12:00:00,high
,285.3,0.0,0.0,20,Clouds,few clouds,2014-04-25 13:00:00,high
,287.93,0.25,0.0,20,Rain,light rain,2014-04-25 14:00:00,high
,288.81,0.0,0.0,20,Clouds,few clouds,2014-04-25 15:00:00,high
,289.36,0.0,0.0,20,Clouds,few clouds,2014-04-25 16:00:00,high
,289.84,0.0,0.0,40,Clouds,scattered clouds,2014-04-25 17:00:00,high
,289.65,0.25,0.0,20,Rain,light rain,2014-04-25 18:00:00,high
,288.65,0.0,0.0,20,Clouds,few clouds,2014-04-25 19:00:00,high
,286.9,0.0,0.0,20,Clouds,few clouds,2014-04-25 20:00:00,high
,284.64,0.0,0.0,20,Clouds,few clouds,2014-04-25 21:00:00,high
,283.02,0.0,0.0,20,Clouds,few clouds,2014-04-25 22:00:00,high
,280.68,0.0,0.0,20,Clouds,few clouds,2014-04-25 23:00:00,medium
,279.62,0.0,0.0,20,Clouds,few clouds,2014-04-26 00:00:00,medium
,278.56,0.0,0.0,1,Clear,sky is clear,2014-04-26 01:00:00,low
,277.29,0.0,0.0,1,Clear,sky is clear,2014-04-26 02:00:00,low
,276.47,0.0,0.0,1,Clear,sky is clear,2014-04-26 03:00:00,low
,276.19,0.0,0.0,1,Clear,sky is clear,2014-04-26 04:00:00,low
,275.67,0.0,0.0,1,Clear,sky is clear,2014-04-26 05:00:00,low
,274.95,0.0,0.0,1,Clear,sky is clear,2014-04-26 06:00:00,medium
,275.32,0.0,0.0,20,Clouds,few clouds,2014-04-26 07:00:00,medium
,276.83,0.0,0.0,20,Clouds,few clouds,2014-04-26 08:00:00,high
,278.18,0.0,0.0,40,Clouds,scattered clouds,2014-04-26 09:00:00,high
,279.81,0.0,0.0,75,Clouds,broken clouds,2014-04-26 10:00:00,high
,281.01,0.0,0.0,75,Clouds,broken clouds,2014-04-26 11:00:00,high
,281.96,0.0,0.0,90,Clouds,overcast clouds,2014-04-26 12:00:00,high
,283.36,0.0,0.0,90,Clouds,overcast clouds,2014-04-26 13:00:00,high
,284.38,0.0,0.0,90,Clouds,overcast clouds,2014-04-26 14:00:00,high
,284.97,0.0,0.0,90,Clouds,overcast clouds,2014-04-26 15:00:00,high
,285.36,0.0,0.0,90,Clouds,overcast clouds,2014-04-26 16:00:00,high
,285.84,0.0,0.0,90,Clouds,overcast clouds,2014-04-26 17:00:00,high
,285.79,0.0,0.0,90,Clouds,overcast clouds,2014-04-26 18:00:00,high
,285.19,0.0,0.0,90,Clouds,overcast clouds,2014-04-26 19:00:00,high
,284.71,0.25,0.0,40,Rain,light rain,2014-04-26 20:00:00,high
,282.86,0.71,0.0,90,Rain,light rain,2014-04-26 21:00:00,high
,281.56,1.07,0.0,90,Rain,moderate rain,2014-04-26 22:00:00,high
,281.05,0.65,0.0,90,Rain,light rain,2014-04-26 23:00:00,medium
,280.87,0.0,0.0,90,Clouds,overcast clouds,2014-04-27 00:00:00,medium
,280.51,0.25,0.0,90,Rain,light rain,2014-04-27 01:00:00,medium
,279.96,0.25,0.0,90,Rain,light rain,2014-04-27 02:00:00,low
,279.28,0.89,0.0,90,Rain,light rain,2014-04-27 03:00:00,low
,278.11,2.31,0.0,90,Rain,moderate rain,2014-04-27 04:00:00,low
,277.14,3.17,0.0,90,Rain,moderate rain,2014-04-27 05:00:00,low
,276.76,2.14,0.0,90,Rain,moderate rain,2014-04-27 06:00:00,low
,276.66,2.34,0.0,90,Rain,moderate rain,2014-04-27 07:00:00,medium
,276.66,1.61,0.0,90,Rain,moderate rain,2014-04-27 08:00:00,medium
,276.83,1.5,0.0,90,Rain,moderate rain,2014-04-27 09:00:00,high
,276.73,2.67,0.0,90,Rain,moderate rain,2014-04-27 10:00:00,high
,276.71,5.58,0.0,90,Rain,heavy intensity rain,2014-04-27 11:00:00,high
,277.0,5.11,0.0,90,Rain,heavy intensity rain,2014-04-27 12:00:00,high
,277.31,5.1,0.0,90,Rain,heavy intensity rain,2014-04-27 13:00:00,high
,277.51,4.53,0.0,90,Rain,heavy intensity rain,2014-04-27 14:00:00,high
,278.1,2.21,0.0,90,Rain,moderate rain,2014-04-27 15:00:00,high
,279.28,0.95,0.0,90,Rain,light rain,2014-04-27 16:00:00,high
,279.33,1.25,0.0,40,Rain,moderate rain,2014-04-27 17:00:00,high
,278.2,4.5,0.0,90,Rain,heavy intensity rain,2014-04-27 18:00:00,high
,277.69,3.47,0.0,90,Rain,moderate rain,2014-04-27 19:00:00,high
,277.73,1.21,0.0,90,Rain,moderate rain,2014-04-27 20:00:00,high
,278.04,0.25,0.0,75,Rain,light rain,2014-04-27 21:00:00,medium
,278.38,1.52,0.0,75,Rain,moderate rain,2014-04-27 22:00:00,medium
,278.46,1.52,0.0,75,Rain,moderate rain,2014-04-27 23:00:00,medium
,278.75,0.25,0.0,90,Rain,light rain,2014-04-28 00:00:00,low
,279.07,0.55,0.0,90,Rain,light rain,2014-04-28 01:00:00,low
,279.78,0.45,0.0,90,Rain,light rain,2014-04-28 02:00:00,low
,279.67,0.65,0.0,90,Rain,light rain,2014-04-28 03:00:00,low
,279.62,0.54,0.0,90,Rain,light rain,2014-04-28 04:00:00,low
,279.21,0.89,0.0,90,Rain,light rain,2014-04-28 05:00:00,high
,278.45,2.18,0.0,90,Rain,moderate rain,2014-04-28 06:00:00,high
,278.59,1.0,0.0,90,Rain,light rain,2014-04-28 07:00:00,high
,278.44,0.84,0.0,90,Rain,light rain,2014-04-28 08:00:00,high
,278.14,1.32,0.0,90,Rain,moderate rain,2014-04-28 09:00:00,high
,278.14,2.84,0.0,90,Rain,moderate rain,2014-04-28 10:00:00,high
,278.27,3.41,0.0,90,Rain,moderate rain,2014-04-28 11:00:00,high
,278.39,2.93,0.0,90,Rain,moderate rain,2014-04-28 12:00:00,high
,278.37,2.87,0.0,90,Rain,moderate rain,2014-04-28 13:00:00,high
,278.64,2.8,0.0,90,Rain,moderate rain,2014-04-28 14:00:00,high
,279.27,0.96,0.0,90,Rain,light rain,2014-04-28 15:00:00,high
,279.65,1.52,0.0,90,Rain,moderate rain,2014-04-28 16:00:00,high
,279.84,0.44,0.0,90,Rain,light rain,2014-04-28 17:00:00,high
,279.5,0.65,0.0,90,Rain,light rain,2014-04-28 18:00:00,high
,279.47,0.74,0.0,90,Rain,light rain,2014-04-28 19:00:00,high
,279.5,0.91,0.0,90,Rain,light rain,2014-04-28 20:00:00,high
,279.69,1.21,0.0,90,Rain,moderate rain,2014-04-28 21:00:00,medium
,279.83,1.27,0.0,90,Rain,moderate rain,2014-04-28 22:00:00,medium
,279.71,0.59,0.0,90,Rain,light rain,2014-04-28 23:00:00,high
,279.08,0.76,0.0,90,Rain,light rain,2014-04-29 00:00:00,medium
,278.95,0.56,0.0,90,Rain,light rain,2014-04-29 01:00:00,low
,278.52,1.13,0.0,90,Rain,moderate rain,2014-04-29 02:00:00,low
,277.39,1.08,0.0,90,Rain,moderate rain,2014-04-29 03:00:00,low
,277.09,1.32,0.0,90,Rain,moderate rain,2014-04-29 04:00:00,medium
,276.86,1.7,0.0,90,Rain,moderate rain,2014-04-29 05:00:00,high
,276.37,1.5,0.0,90,Rain,moderate rain,2014-04-29 06:00:00,high
,276.04,1.2,0.0,90,Rain,moderate rain,2014-04-29 07:00:00,high
,276.15,1.2,0.0,90,Rain,moderate rain,2014-04-29 08:00:00,high
,275.65,0.0,0.0,20,Clouds,few clouds,2014-05-04 05:00:00,low
,275.25,0.0,0.0,20,Clouds,few clouds,2014-05-04 06:00:00,medium
,276.13,0.0,0.0,40,Clouds,scattered clouds,2014-05-04 07:00:00,medium
,277.46,0.0,0.0,40,Clouds,scattered clouds,2014-05-04 08:00:00,high
,278.37,0.0,0.0,75,Clouds,broken clouds,2014-05-04 09:00:00,high
,279.97,0.0,0.0,40,Clouds,scattered clouds,2014-05-04 10:00:00,high
,281.74,0.0,0.0,40,Clouds,scattered clouds,2014-05-04 11:00:00,high
,283.49,0.0,0.0,75,Clouds,broken clouds,2014-05-04 12:00:00,high
,284.66,0.0,0.0,75,Clouds,broken clouds,2014-05-04 13:00:00,high
,285.67,0.0,0.0,40,Clouds,scattered clouds,2014-05-04 14:00:00,high
,286.53,0.0,0.0,12,Clouds,few clouds,2014-05-04 15:00:00,high
,287.21,0.0,0.0,1,Clear,sky is clear,2014-05-04 16:00:00,high
,287.58,0.0,0.0,48,Clouds,scattered clouds,2014-05-04 17:00:00,high
,286.77,0.0,0.0,48,Clouds,scattered clouds,2014-05-04 18:00:00,high
,286.53,0.0,0.0,48,Clouds,scattered clouds,2014-05-04 19:00:00,high
,285.83,0.0,0.0,92,Clouds,overcast clouds,2014-05-04 20:00:00,high
,284.94,0.0,0.0,1,Clear,sky is clear,2014-05-04 21:00:00,high
,284.45,0.0,0.0,90,Clouds,overcast clouds,2014-05-04 22:00:00,medium
,284.38,0.0,0.0,90,Clouds,overcast clouds,2014-05-04 23:00:00,medium
,284.16,0.0,0.0,90,Clouds,overcast clouds,2014-05-05 00:00:00,low
,283.95,0.0,0.0,88,Clouds,overcast clouds,2014-05-05 01:00:00,low
,283.56,0.0,0.0,90,Clouds,overcast clouds,2014-05-05 02:00:00,low
,283.38,0.0,0.0,90,Clouds,overcast clouds,2014-05-05 03:00:00,low
,283.12,0.0,0.0,40,Clouds,scattered clouds,2014-05-05 04:00:00,medium
,282.96,0.0,0.0,90,Clouds,overcast clouds,2014-05-05 05:00:00,high
,282.69,0.0,0.0,0,Clear,Sky is Clear,2014-05-05 06:00:00,high
,282.79,0.0,0.0,90,Clouds,overcast clouds,2014-05-05 07:00:00,high
,283.96,0.0,0.0,40,Clouds,scattered clouds,2014-05-05 08:00:00,high
,285.19,0.0,0.0,0,Clear,Sky is Clear,2014-05-05 09:00:00,high
,286.61,0.0,0.0,90,Clouds,overcast clouds,2014-05-05 10:00:00,high
,287.11,0.0,0.0,0,Clear,Sky is Clear,2014-05-05 11:00:00,high
,288.21,0.0,0.0,40,Clouds,scattered clouds,2014-05-05 12:00:00,high
,289.42,0.0,0.0,0,Clear,Sky is Clear,2014-05-05 13:00:00,high
,290.1,0.0,0.0,0,Clear,Sky is Clear,2014-05-05 14:00:00,high
,290.81,0.0,0.0,0,Clear,Sky is Clear,2014-05-05 15:00:00,high
,291.05,0.0,0.0,1,Clear,sky is clear,2014-05-05 16:00:00,high
,290.98,0.0,0.0,0,Clear,Sky is Clear,2014-05-05 17:00:00,high
,290.89,0.0,0.0,0,Haze,haze,2014-05-05 18:00:00,high
,290.33,0.0,0.0,1,Clear,sky is clear,2014-05-05 19:00:00,high
,289.11,0.0,0.0,1,Clear,sky is clear,2014-05-05 20:00:00,high
,287.51,0.0,0.0,8,Clear,sky is clear,2014-05-05 21:00:00,high
,285.95,0.0,0.0,8,Clear,sky is clear,2014-05-05 22:00:00,medium
,284.92,0.0,0.0,1,Clear,sky is clear,2014-05-05 23:00:00,medium
,284.12,0.0,0.0,1,Clear,sky is clear,2014-05-06 00:00:00,low
,283.43,0.0,0.0,1,Clear,sky is clear,2014-05-06 01:00:00,low
,282.88,0.0,0.0,1,Clear,sky is clear,2014-05-06 02:00:00,low
,281.94,0.0,0.0,1,Clear,sky is clear,2014-05-06 03:00:00,low
,281.67,0.0,0.0,1,Clear,sky is clear,2014-05-06 04:00:00,medium
,281.3,0.0,0.0,1,Clear,sky is clear,2014-05-06 05:00:00,high
,287.75,0.0,0.0,75,Clouds,broken clouds,2014-05-06 10:00:00,high
,288.29,0.0,0.0,75,Clouds,broken clouds,2014-05-06 11:00:00,high
,288.84,0.0,0.0,76,Clouds,broken clouds,2014-05-06 12:00:00,high
,288.77,0.0,0.0,1,Clear,sky is clear,2014-05-06 12:00:00,high
,289.71,0.0,0.0,1,Clear,sky is clear,2014-05-06 13:00:00,high
,290.45,0.0,0.0,88,Clouds,overcast clouds,2014-05-06 14:00:00,high
,290.576,0.0,0.0,88,Clouds,overcast clouds,2014-05-06 15:00:00,high
,291.03,0.0,0.0,32,Clouds,scattered clouds,2014-05-06 16:00:00,high
,290.98,0.0,0.0,1,Haze,haze,2014-05-06 17:00:00,high
,290.69,0.0,0.0,88,Haze,haze,2014-05-06 18:00:00,high
,290.4,0.0,0.0,88,Clouds,overcast clouds,2014-05-06 19:00:00,high
,289.72,0.0,0.0,80,Clouds,broken clouds,2014-05-06 20:00:00,high
,289.629,0.0,0.0,80,Clouds,broken clouds,2014-05-06 21:00:00,high
,287.89,0.0,0.0,80,Clouds,broken clouds,2014-05-06 22:00:00,high
,286.96,0.0,0.0,40,Clouds,scattered clouds,2014-05-06 23:00:00,high
,286.65,0.0,0.0,92,Clouds,overcast clouds,2014-05-07 00:00:00,medium
,286.12,0.0,0.0,92,Clouds,overcast clouds,2014-05-07 01:00:00,low
,285.89,0.0,0.0,90,Clouds,overcast clouds,2014-05-07 02:00:00,low
,285.5,0.0,0.0,76,Clouds,broken clouds,2014-05-07 03:00:00,low
,284.95,0.0,0.0,76,Clouds,broken clouds,2014-05-07 04:00:00,medium
,284.57,0.0,0.0,88,Clouds,overcast clouds,2014-05-07 05:00:00,high
,284.25,0.0,0.0,90,Clouds,overcast clouds,2014-05-07 06:00:00,high
,283.87,0.0,0.0,75,Clouds,broken clouds,2014-05-07 07:00:00,high
,284.07,0.0,0.0,12,Clouds,few clouds,2014-05-07 08:00:00,high
,284.86,0.0,0.0,1,Clear,sky is clear,2014-05-07 09:00:00,high
,285.95,0.0,0.0,20,Clouds,few clouds,2014-05-07 10:00:00,high
,287.58,0.0,0.0,8,Clear,sky is clear,2014-05-07 11:00:00,high
,289.32,0.0,0.0,1,Clear,sky is clear,2014-05-07 12:00:00,high
,290.27,0.0,0.0,8,Clear,sky is clear,2014-05-07 13:00:00,high
,290.9,0.0,0.0,24,Clouds,few clouds,2014-05-07 14:00:00,high
,290.93,0.0,0.0,24,Clouds,few clouds,2014-05-07 15:00:00,high
,290.45,0.0,0.0,24,Clouds,few clouds,2014-05-07 16:00:00,high
,290.19,0.0,0.0,12,Clouds,few clouds,2014-05-07 17:00:00,high
,290.0,0.0,0.0,12,Clouds,few clouds,2014-05-07 18:00:00,high
,290.08,0.0,0.0,12,Thunderstorm,thunderstorm,2014-05-07 19:00:00,high
,289.59,0.0,0.0,8,Thunderstorm,proximity thunderstorm,2014-05-07 20:00:00,high
,288.67,0.0,0.0,8,Clear,sky is clear,2014-05-07 21:00:00,high
,287.55,0.0,0.0,75,Rain,light rain,2014-05-07 22:00:00,medium
,286.64,0.0,0.0,36,Thunderstorm,proximity thunderstorm,2014-05-07 23:00:00,medium
,285.87,6.35,0.0,36,Rain,heavy intensity rain,2014-05-08 00:00:00,low
,285.87,6.35,0.0,36,Thunderstorm,proximity thunderstorm,2014-05-08 00:00:00,low
,285.08,4.29,0.0,75,Rain,heavy intensity rain,2014-05-08 01:00:00,low
,285.08,4.29,0.0,75,Thunderstorm,proximity thunderstorm,2014-05-08 01:00:00,low
,284.93,1.02,0.0,92,Rain,moderate rain,2014-05-08 02:00:00,low
,284.63,0.0,0.0,90,Mist,mist,2014-05-08 03:00:00,low
,284.63,0.0,0.0,90,Haze,haze,2014-05-08 03:00:00,low
,284.39,0.0,0.0,56,Mist,mist,2014-05-08 04:00:00,medium
,284.39,0.0,0.0,56,Haze,haze,2014-05-08 04:00:00,medium
,284.29,0.0,0.0,1,Mist,mist,2014-05-08 05:00:00,high
,284.29,0.0,0.0,1,Haze,haze,2014-05-08 05:00:00,high
,284.13,0.0,0.0,1,Mist,mist,2014-05-08 06:00:00,high
,284.27,0.25,0.0,75,Rain,light rain,2014-05-08 07:00:00,high
,284.27,0.25,0.0,75,Mist,mist,2014-05-08 07:00:00,high
,284.27,0.25,0.0,75,Haze,haze,2014-05-08 07:00:00,high
,284.27,0.25,0.0,75,Thunderstorm,proximity thunderstorm,2014-05-08 07:00:00,high
,284.48,1.24,0.0,90,Rain,moderate rain,2014-05-08 08:00:00,high
,284.48,1.24,0.0,90,Mist,mist,2014-05-08 08:00:00,high
,284.48,1.24,0.0,90,Drizzle,light intensity drizzle,2014-05-08 08:00:00,high
,284.75,0.87,0.0,40,Rain,light rain,2014-05-08 09:00:00,high
,284.75,0.87,0.0,40,Mist,mist,2014-05-08 09:00:00,high
